-1.000000e+00 1.025058e+02
-9.979980e-01 1.022737e+02
-9.959960e-01 1.020419e+02
-9.939940e-01 1.018103e+02
-9.919920e-01 1.015790e+02
-9.899900e-01 1.013479e+02
-9.879880e-01 1.011171e+02
-9.859860e-01 1.008865e+02
-9.839840e-01 1.006562e+02
-9.819820e-01 1.004262e+02
-9.799800e-01 1.001964e+02
-9.779780e-01 9.996685e+01
-9.759760e-01 9.973756e+01
-9.739740e-01 9.950852e+01
-9.719720e-01 9.927973e+01
-9.699700e-01 9.905119e+01
-9.679680e-01 9.882290e+01
-9.659660e-01 9.859485e+01
-9.639640e-01 9.836706e+01
-9.619620e-01 9.813950e+01
-9.599600e-01 9.791220e+01
-9.579580e-01 9.768513e+01
-9.559560e-01 9.745831e+01
-9.539540e-01 9.723174e+01
-9.519520e-01 9.700540e+01
-9.499499e-01 9.677930e+01
-9.479479e-01 9.655345e+01
-9.459459e-01 9.632783e+01
-9.439439e-01 9.610246e+01
-9.419419e-01 9.587732e+01
-9.399399e-01 9.565241e+01
-9.379379e-01 9.542774e+01
-9.359359e-01 9.520331e+01
-9.339339e-01 9.497911e+01
-9.319319e-01 9.475514e+01
-9.299299e-01 9.453141e+01
-9.279279e-01 9.430791e+01
-9.259259e-01 9.408464e+01
-9.239239e-01 9.386159e+01
-9.219219e-01 9.363878e+01
-9.199199e-01 9.341619e+01
-9.179179e-01 9.319383e+01
-9.159159e-01 9.297170e+01
-9.139139e-01 9.274979e+01
-9.119119e-01 9.252810e+01
-9.099099e-01 9.230664e+01
-9.079079e-01 9.208540e+01
-9.059059e-01 9.186438e+01
-9.039039e-01 9.164359e+01
-9.019019e-01 9.142301e+01
-8.998999e-01 9.120265e+01
-8.978979e-01 9.098250e+01
-8.958959e-01 9.076258e+01
-8.938939e-01 9.054287e+01
-8.918919e-01 9.032337e+01
-8.898899e-01 9.010409e+01
-8.878879e-01 8.988502e+01
-8.858859e-01 8.966616e+01
-8.838839e-01 8.944751e+01
-8.818819e-01 8.922907e+01
-8.798799e-01 8.901084e+01
-8.778779e-01 8.879282e+01
